node_id,code,label,full_label,depth,ontology_description,llm_description,llm_model
http://example.org/competencies#GRNTI_65_01_14,65.01.14,"Коммерческие вопросы, маркетинг, конъюнктура, реклама","Раздел: ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ. Область: Общие вопросы пищевой промышленности. Коммерческие вопросы, маркетинг, конъюнктура, реклама",3,"Коммерческие вопросы, маркетинг, конъюнктура, реклама","Коммерческие вопросы, маркетинг, конъюнктура, реклама — это подраздел в области общих вопросов пищевой промышленности, охватывающий аспекты продвижения и сбыта продукции. В проектных текстах по данной теме регулярно встречаются такие термины, как маркетинг (marketing), конъюнктура рынка (market conditions), реклама (advertising), коммерческая деятельность (commercial activity), продвижение продукции (product promotion), сбыт (distribution), потребительский спрос (consumer demand) и брендинг (branding). В публикациях также используются синонимы «коммерческая деятельность в пищевой отрасли», «маркетинговые исследования в пищевой индустрии» и «рекламная деятельность в пищевой промышленности». Типичными объектами исследования выступают маркетинговые стратегии, рекламные кампании и анализ потребительского поведения. Прикладные области включают разработку маркетинговых планов, создание рекламных материалов и оценку эффективности рекламных мероприятий. В отличие от соседних разделов, данный концепт фокусируется именно на коммерческих и маркетинговых аспектах, а не на организации производства или технических вопросах.",GigaChat-702B v6_optimized
http://example.org/competencies#GRNTI_65_01_17,65.01.17,Международное сотрудничество,Раздел: ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ. Область: Общие вопросы пищевой промышленности. Международное сотрудничество,3,Международное сотрудничество,"Международное сотрудничество в области пищевой промышленности охватывает взаимодействие между странами в сфере производства, переработки и обеспечения безопасности пищевых продуктов (food industry, food safety). В рамках данного направления рассматриваются такие аспекты, как гармонизация стандартов (harmonization of standards), обмен технологиями (technology transfer), совместные научные исследования (joint research), трансграничные проекты (cross-border projects) и разработка международных нормативов (international regulations). Синонимичными терминами являются «глобальное партнёрство», «международная кооперация» и «транснациональное взаимодействие». Типичные методы включают проведение совместных конференций, создание международных рабочих групп и разработку двусторонних и многосторонних соглашений. Прикладные области охватывают улучшение качества и безопасности пищевых продуктов, внедрение инноваций и повышение эффективности производства. В отличие от соседних концептов, таких как организация научных исследований или стандартизация, международное сотрудничество акцентирует внимание на взаимодействии между странами и интеграции усилий для достижения общих целей в пищевой промышленности.",GigaChat-702B v6_optimized
http://example.org/competencies#GRNTI_65_01_21,65.01.21,"Организация научно-исследователь-ских, опытно-конструкторских и проектных работ","Раздел: ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ. Область: Общие вопросы пищевой промышленности. Организация научно-исследователь-ских, опытно-конструкторских и проектных работ",3,"Организация научно-исследователь-ских, опытно-конструкторских и проектных работ","Организация научно-исследовательских, опытно-конструкторских и проектных работ (НИОКР) относится к разделу «Общие вопросы пищевой промышленности» и охватывает процессы планирования, координации и управления научными и технологическими проектами в индустрии питания. В рамках данной тематики ключевыми терминами являются: научно-исследовательская работа (research and development, R&D), опытно-конструкторская работа (experimental design work), проектная деятельность (project activities), инновационные разработки (innovation), технологические процессы (technological processes), пищевая безопасность (food safety), а также контроль качества (quality control). В публикациях встречаются синонимы, такие как управление инновациями, организация R&D и проектное управление в пищевой промышленности. Типичные методы включают моделирование процессов, разработку прототипов, проведение лабораторных испытаний и внедрение новых технологий. Прикладные области охватывают разработку новых продуктов, оптимизацию производственных линий и повышение эффективности технологических операций. Данный концепт отличается от соседних тем акцентом на управлении и организации самих процессов исследований и разработок, а не на коммерческих, маркетинговых или исторических аспектах пищевой промышленности.",GigaChat-702B v6_optimized
http://example.org/competencies#GRNTI_65_01_25,65.01.25,Патентное дело. Изобретательство и рационализаторство,Раздел: ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ. Область: Общие вопросы пищевой промышленности. Патентное дело. Изобретательство и рационализаторство,3,Патентное дело. Изобретательство и рационализаторство,"Патентное дело. Изобретательство и рационализаторство — это направление в рамках общих вопросов пищевой промышленности, связанное с охраной интеллектуальной собственности и поддержкой инноваций. В проектных текстах по данной теме обязательно встречаются такие термины, как патент (patent), изобретение (invention), рационализаторское предложение (rationalization proposal), интеллектуальная собственность (intellectual property), патентоспособность (patentability), патентная чистота (patent purity), а также патентная документация (patent documentation) и патентный поиск (patent search). В публикациях используются синонимы: патентная деятельность, патентно-правовая охрана, инновационная активность в отрасли. Типичными объектами исследования являются патентные заявки, патентообладатели и патентные ландшафты в сфере пищевых технологий. Методологически часто применяются патентный анализ, сравнительный анализ патентных документов, а также оценка патентоспособности технических решений. Прикладные области включают разработку новых пищевых продуктов, совершенствование технологических процессов и создание оборудования для пищевой промышленности. В отличие от соседних направлений, данный концепт фокусируется именно на правовых и организационных аспектах внедрения инноваций, а не на маркетинге, стандартизации или экономике производства.",GigaChat-702B v6_optimized
http://example.org/competencies#GRNTI_65_01_29,65.01.29,Информационная деятельность,Раздел: ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ. Область: Общие вопросы пищевой промышленности. Информационная деятельность,3,Информационная деятельность,"Информационная деятельность в контексте общих вопросов пищевой промышленности охватывает процессы сбора, обработки, хранения и распространения данных, необходимых для функционирования и развития отрасли. Ключевыми терминами здесь выступают: информационная деятельность (information activity), информационные ресурсы (information resources), базы данных (databases), информационные системы (information systems), обмен информацией (information exchange), управление знаниями (knowledge management), цифровизация (digitalization), аналитика данных (data analytics). В публикациях также встречаются синонимы: информационное обеспечение, информационная поддержка, информационно-коммуникационные процессы. Типичными объектами исследования являются корпоративные информационные системы, цифровые платформы для обмена опытом, системы поддержки принятия решений. Прикладные области включают управление производственными процессами, контроль качества продукции, оптимизацию логистики. В отличие от соседних концептов, акцент делается не на экономике, маркетинге или стандартизации, а именно на создании, передаче и использовании информации как стратегического ресурса отрасли.",GigaChat-702B v6_optimized
http://example.org/competencies#GRNTI_65_01_33,65.01.33,Терминология. Справочная литера-тура. Учебная литература,Раздел: ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ. Область: Общие вопросы пищевой промышленности. Терминология. Справочная литера-тура. Учебная литература,3,Терминология. Справочная литера-тура. Учебная литература,"Терминология. Справочная литература. Учебная литература — это раздел в области общих вопросов пищевой промышленности, охватывающий понятийный аппарат, справочные и учебные издания по данной тематике. В проектных текстах по этому направлению обязательно встречаются термины: пищевая промышленность (food industry), терминология (terminology), справочная литература (reference literature), учебная литература (educational literature), глоссарий (glossary), словарь (dictionary), стандарты (standards), нормативные документы (regulatory documents). В публикациях также используются синонимы: понятийный аппарат, справочные и учебные издания, лексикон отрасли. Типичными объектами исследования выступают словари терминов, методические пособия, учебные курсы и глоссарии. Прикладные области включают подготовку специалистов, разработку образовательных программ и стандартизацию терминологии. Этот концепт выделяется среди других разделов тем, что сфокусирован на систематизации и распространении знаний через справочные и образовательные материалы, а не на управлении, экономике или истории отрасли.",GigaChat-702B v6_optimized
http://example.org/competencies#GRNTI_65_01_37,65.01.37,Стандартизация,Раздел: ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ. Область: Общие вопросы пищевой промышленности. Стандартизация,3,Стандартизация,"Стандартизация относится к общим вопросам пищевой промышленности и охватывает разработку и внедрение норм, стандартов и регламентов, обеспечивающих качество и безопасность пищевых продуктов. В этой области ключевыми терминами являются «стандарт» (standard), «техническое регулирование» (technical regulation), «нормативная документация» (normative documentation), «сертификация» (certification), «контроль качества» (quality control), «безопасность пищевых продуктов» (food safety), «методики испытаний» (testing methods) и «унификация требований» (unification of requirements). В публикациях также встречаются синонимы «нормирование», «унификация стандартов» и «разработка технических условий». Типичными объектами исследования выступают стандарты на продукцию, процессы производства и методы анализа. Прикладные области включают производство пищевых товаров, разработку новых продуктов и обеспечение соответствия международным требованиям. В отличие от соседних концептов, стандартизация фокусируется на формализации и нормативном обеспечении процессов, а не на коммерциализации, истории отрасли или организации научных мероприятий.",GigaChat-702B v6_optimized
http://example.org/competencies#GRNTI_65_01_73,65.01.73,Статистика,Раздел: ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ. Область: Общие вопросы пищевой промышленности. Статистика,3,Статистика,"Статистика — это раздел в области общих вопросов пищевой промышленности, который занимается сбором, анализом и интерпретацией количественных данных о производстве, переработке и потреблении пищевых продуктов. В научных текстах по данной теме обязательно встречаются такие термины, как «статистические методы» (statistical methods), «выборка» (sampling), «дисперсионный анализ» (analysis of variance), «регрессионный анализ» (regression analysis), «корреляция» (correlation), «вероятностные модели» (probabilistic models), «описательная статистика» (descriptive statistics) и «индексы производства» (production indices). В публикациях также используются синонимы «статистический анализ», «количественные методы» и «математическая статистика». Типичными методами исследования являются анализ временных рядов, многомерный анализ данных и моделирование процессов. Прикладные области включают оценку эффективности производства, контроль качества пищевой продукции и прогнозирование потребительского спроса. В отличие от соседних разделов, статистика фокусируется не на организационных или коммерческих аспектах, а на количественном обосновании и интерпретации данных в пищевой промышленности.",GigaChat-702B v6_optimized
http://example.org/competencies#GRNTI_65_01_75,65.01.75,"Экономика, организация, управление, планирование и прогнозирование","Раздел: ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ. Область: Общие вопросы пищевой промышленности. Экономика, организация, управление, планирование и прогнозирование",3,"Экономика, организация, управление, планирование и прогнозирование","Концепт «Экономика, организация, управление, планирование и прогнозирование» относится к разделу «Общие вопросы пищевой промышленности» и охватывает вопросы эффективного функционирования предприятий пищевой отрасли. В рамках данной темы рассматриваются такие аспекты, как экономика (economy), организация производства (production organization), управление (management), планирование (planning) и прогнозирование (forecasting) в пищевой промышленности. В публикациях для обозначения данного концепта также используются синонимы: «экономика и управление в пищевой индустрии», «организационно-управленческие аспекты пищевой промышленности». Типичными методами исследования являются моделирование экономических процессов (economic process modeling), анализ хозяйственной деятельности (economic activity analysis), а также стратегическое и операционное планирование (strategic and operational planning). Прикладные области включают оптимизацию производственных процессов, повышение эффективности управления ресурсами и разработку долгосрочных стратегий развития предприятий. В отличие от соседних концептов, данный концепт фокусируется на комплексном подходе к управлению и планированию, не ограничиваясь только коммерческими вопросами или стандартизацией.",GigaChat-702B v6_optimized
http://example.org/competencies#GRNTI_65_01_76,65.01.76,Описание предприятий,Раздел: ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ. Область: Общие вопросы пищевой промышленности. Описание предприятий,3,Описание предприятий,"Описание предприятий относится к общим вопросам пищевой промышленности и охватывает систематизацию информации о производственных объектах, их структуре и характеристиках. В рамках этой темы используются такие термины, как «предприятие» (enterprise), «производственные мощности» (production capacity), «инфраструктура» (infrastructure), «технологическое оборудование» (technological equipment), «организация производства» (production organization) и «логистика» (logistics). В публикациях также встречаются синонимы «характеристика предприятий» и «профиль производственных объектов». Типичные методы включают анализ производственных процессов, аудит инфраструктуры и оценку технологических линий. Прикладные области охватывают планирование развития предприятий, оптимизацию производственных цепочек и подготовку к сертификации. Данный концепт отличается от соседних тем акцентом на фактическом описании и характеристике объектов, а не на управлении, экономике или истории отрасли.",GigaChat-702B v6_optimized
http://example.org/competencies#GRNTI_65_01_77,65.01.77,Методы исследования и моделирова-ния. Математические и кибернетические методы,Раздел: ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ. Область: Общие вопросы пищевой промышленности. Методы исследования и моделирова-ния. Математические и кибернетические методы,3,Методы исследования и моделирова-ния. Математические и кибернетические методы,"Методы исследования и моделирова-ния. Математические и кибернетические методы — это подраздел общих вопросов пищевой промышленности, охватывающий применение математических и кибернетических подходов к анализу, моделированию и оптимизации процессов производства пищевых продуктов. В рамках данной темы используются такие термины, как моделирование (modeling), оптимизация (optimization), системный анализ (systems analysis), математическая статистика (mathematical statistics), алгоритмы управления (control algorithms), кибернетические системы (cybernetic systems), а также анализ данных (data analysis) и прогнозирование (forecasting). В публикациях встречаются синонимы «математические методы в пищевой промышленности», «кибернетические подходы к управлению производством» и «моделирование технологических процессов». Типичные методы включают разработку математических моделей, имитационное моделирование, статистический анализ экспериментальных данных и создание алгоритмов автоматического управления. Прикладные области охватывают проектирование технологических линий, контроль качества продукции и оптимизацию рецептур. Данный концепт выделяется среди других разделов акцентом на формализованные методы анализа и управления, в отличие от материалов общего характера, истории отрасли или вопросов организации научных исследований.",GigaChat-702B v6_optimized
http://example.org/competencies#GRNTI_65_01_79,65.01.79,Кадры,Раздел: ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ. Область: Общие вопросы пищевой промышленности. Кадры,3,Кадры,"Кадры — это концепт, относящийся к общим вопросам пищевой промышленности и охватывающий проблематику управления человеческими ресурсами в отрасли. В рамках этой темы рассматриваются вопросы подбора, обучения, повышения квалификации и мотивации персонала, а также формирование кадрового резерва и развитие профессиональных компетенций сотрудников. В публикациях по данной теме часто встречаются термины «персонал» (personnel), «кадровая политика» (personnel policy), «кадровый потенциал» (human resources potential), «трудовые ресурсы» (labor resources), «обучение и развитие» (training and development), а также «управление персоналом» (personnel management). Синонимами и альтернативными названиями концепта могут выступать «управление человеческими ресурсами» и «кадровое обеспечение». Типичными методами исследования являются анализ кадровой потребности, оценка компетенций, разработка программ обучения и внедрение систем мотивации. Прикладные области включают производственные предприятия пищевой промышленности, научно-исследовательские организации и образовательные учреждения, готовящие специалистов для отрасли. В отличие от соседних концептов, таких как экономика или организация производства, данный концепт сосредоточен именно на вопросах работы с персоналом и его развития в контексте пищевой промышленности.",GigaChat-702B v6_optimized
http://example.org/competencies#GRNTI_65_01_80,65.01.80,Правовые вопросы,Раздел: ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ. Область: Общие вопросы пищевой промышленности. Правовые вопросы,3,Правовые вопросы,"Правовые вопросы в рамках общих вопросов пищевой промышленности охватывают нормативное регулирование, соответствие законодательству и защиту прав в индустрии производства продуктов питания. Ключевые термины включают: нормативные акты (regulatory acts), законодательство (legislation), лицензирование (licensing), сертификация (certification), санитарно-эпидемиологические требования (sanitary-epidemiological requirements), стандарты безопасности (safety standards), ответственность производителей (liability of manufacturers), защита прав потребителей (consumer rights protection). В публикациях также встречаются синонимы: юридическое регулирование (legal regulation), правовое обеспечение (legal support), правоприменение (law enforcement). Типичные методы исследования включают анализ законодательства, экспертизу нормативных документов и разработку рекомендаций по соблюдению правовых норм. Прикладные области включают обеспечение соответствия предприятий пищевой промышленности требованиям законодательства, защиту прав потребителей и разрешение правовых споров в сфере производства и оборота пищевых продуктов. В отличие от соседних тем, данный концепт фокусируется именно на правовом аспекте регулирования, а не на коммерческих, организационных или информационных вопросах.",GigaChat-702B v6_optimized
http://example.org/competencies#GRNTI_65_01_81,65.01.81,"Измерения, испытания, контроль и управление качеством","Раздел: ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ. Область: Общие вопросы пищевой промышленности. Измерения, испытания, контроль и управление качеством",3,"Измерения, испытания, контроль и управление качеством","Измерения, испытания, контроль и управление качеством — это подраздел в области общих вопросов пищевой промышленности, охватывающий методы и процедуры, направленные на обеспечение соответствия продукции установленным требованиям. В проектных текстах по данной тематике обязательно встречаются такие термины, как «контроль качества» (quality control), «испытания» (testing), «метрология» (metrology), «стандартизация» (standardization), «валидация процессов» (process validation), «аналитические методы» (analytical methods), «мониторинг» (monitoring) и «управление несоответствиями» (non-conformance management). В публикациях также используются синонимы и парафразы: «обеспечение качества» (quality assurance), «система менеджмента качества» (quality management system) и «оценка соответствия» (conformity assessment). Типичные методы и объекты исследования включают лабораторные анализы, сенсорные испытания, статистический контроль процессов и внедрение систем ХАССП (HACCP). Прикладные области охватывают производство пищевых продуктов, разработку новых рецептур и технологические процессы на предприятиях пищевой промышленности. Данный концепт отличается от соседних тем, что акцентирует внимание именно на процедурах и инструментах измерения, контроля и управления качеством, а не на организационных, экономических или маркетинговых аспектах.",GigaChat-702B v6_optimized
http://example.org/competencies#GRNTI_65_01_82,65.01.82,"Проектирование, строительство и реконструкция предприятий","Раздел: ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ. Область: Общие вопросы пищевой промышленности. Проектирование, строительство и реконструкция предприятий",3,"Проектирование, строительство и реконструкция предприятий","Проектирование, строительство и реконструкция предприятий относится к общим вопросам пищевой промышленности. В рамках данного направления рассматриваются задачи проектирования (design), строительства (construction) и реконструкции (reconstruction) предприятий пищевой индустрии, включая разработку технологических схем (process schemes), компоновку оборудования (equipment layout) и инженерные системы (engineering systems). В публикациях также используются синонимы: создание новых производств, модернизация пищевых заводов, техническая реновация предприятий. Типичные методы включают предпроектные исследования (pre-project studies), инженерное проектирование (engineering design) и экспертизу проектной документации (project documentation review). Прикладные области охватывают молочную, мясную и хлебопекарную промышленности. В отличие от соседних тем, здесь акцент делается на технических и инженерных аспектах создания и обновления производственных мощностей, а не на организационных или коммерческих вопросах.",GigaChat-702B v6_optimized
http://example.org/competencies#GRNTI_65_01_83,65.01.83,"Монтаж, эксплуатация и ремонт оборудования","Раздел: ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ. Область: Общие вопросы пищевой промышленности. Монтаж, эксплуатация и ремонт оборудования",3,"Монтаж, эксплуатация и ремонт оборудования","Монтаж, эксплуатация и ремонт оборудования — ключевой аспект в разделе «Общие вопросы пищевой промышленности», охватывающий комплекс мер по установке, техническому обслуживанию и восстановлению работоспособности производственных линий. В проектных текстах данной области часто встречаются термины: монтаж (installation), эксплуатация (operation), ремонт (repair), техническое обслуживание (maintenance), оборудование (equipment), производственные линии (production lines), диагностика (diagnostics), наладка (adjustment), модернизация (modernization), запасные части (spare parts). В публикациях также используются синонимы: техническое сопровождение, сервисное обслуживание, поддержание работоспособности. Типичными задачами являются планово-предупредительный ремонт, диагностика состояния, замена изношенных компонентов, а также модернизация существующих систем. Прикладные области включают переработку сырья, производство пищевых продуктов, упаковку и фасовку. В отличие от соседних тем, данный концепт фокусируется именно на технических аспектах поддержания и восстановления оборудования, не затрагивая коммерческие, организационные или исторические вопросы.",GigaChat-702B v6_optimized
http://example.org/competencies#GRNTI_65_01_84,65.01.84,"Энергоснабжение, водоснабжение и теплоснабжение предприятий","Раздел: ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ. Область: Общие вопросы пищевой промышленности. Энергоснабжение, водоснабжение и теплоснабжение предприятий",3,"Энергоснабжение, водоснабжение и теплоснабжение предприятий","Энергоснабжение, водоснабжение и теплоснабжение предприятий — это ключевой аспект общих вопросов пищевой промышленности, охватывающий обеспечение производственных объектов необходимыми ресурсами для бесперебойной работы. В рамках данной темы рассматриваются системы электроснабжения (power supply), водоснабжения (water supply), теплоснабжения (heat supply), а также вопросы энергоэффективности (energy efficiency), ресурсосбережения (resource conservation) и инженерной инфраструктуры предприятий. В публикациях часто используются синонимы: инженерное обеспечение производств, ресурсное обеспечение предприятий, коммунальные системы предприятий. Типичными объектами исследования являются инженерные сети, системы распределения энергии и воды, а также методы оптимизации энергопотребления и снижения потерь. Прикладные области включают проектирование и модернизацию инфраструктуры, внедрение ресурсосберегающих технологий и обеспечение устойчивости производственных процессов. Данный концепт выделяется среди общих вопросов пищевой промышленности акцентом на инженерно-технические системы, обеспечивающие функционирование предприятий, в отличие от тем управления, экономики или маркетинга.",GigaChat-702B v6_optimized
http://example.org/competencies#GRNTI_65_01_85,65.01.85,Автоматизация и автоматизированные системы,Раздел: ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ. Область: Общие вопросы пищевой промышленности. Автоматизация и автоматизированные системы,3,Автоматизация и автоматизированные системы,"Автоматизация и автоматизированные системы — это направление в рамках общих вопросов пищевой промышленности, посвящённое внедрению и развитию технических средств и программных комплексов для управления производственными процессами. Ключевые термины: автоматизация (automation), автоматизированные системы управления (automated control systems), программируемые логические контроллеры (programmable logic controllers), датчики (sensors), робототехника (robotics), промышленные роботы (industrial robots), интерфейсы «человек-машина» (human-machine interfaces), мониторинг процессов (process monitoring), системы управления производством (manufacturing execution systems). В публикациях также встречаются синонимы: автоматизированные технологические комплексы, системы автоматического управления, интеллектуальные производственные системы. Типичные методы и объекты исследования включают моделирование производственных процессов, разработку алгоритмов управления, интеграцию роботизированных линий и оптимизацию технологических цепочек. Прикладные области охватывают автоматизацию линий розлива и упаковки, управление качеством продукции, автоматизацию складских и логистических операций. Данная тематика выделяется в пищевой промышленности акцентом на технические и программные решения для повышения эффективности и надёжности производства, в отличие от экономических, организационных или маркетинговых аспектов, рассматриваемых в соседних концептах.",GigaChat-702B v6_optimized
